School,YrLevel,Domain,Test Year,Test level,Jurisdiction Id,ACARA ID,PSI,Local school student ID,TAA student ID,Participation Code,Item Response,Test Id,Word Count,Date,StartTime
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-022,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-010,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-7-025,,,P,,x00166767,0,2020-11-02,16:09:39.8730000+00:00
lnb2,3,Writing,2020,3,9,lnb2,LNB2-3-029,,,C,,x00165953,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-013,,,C,,x00166771,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-017,,,C,,x00165949,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-5-015,,,P,"<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea o<em>n this page, or you can use your own idea about a big climb.Write a narrative (story) about a big</em> climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You ca<em>n use an idea on this page, or you can use your own idea about a big climb.Write a narra</em>tive (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>",x00166771,729,2020-10-30,12:34:11.4970000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-019,,,C,,x00165947,0,,
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-023,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-011,,,C,,x00165953,0,,
lnb1,7,Writing,2020,7,9,lnb1,LNB1-7-026,,,C,,x00165946,0,,
lnb2,3,Writing,2020,3,9,lnb2,LNB2-3-030,,,C,,x00165953,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-014,,,C,,x00166771,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-9-018,,,C,,x00166769,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-5-016,,,P,"<p>&nbsp; Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, u<span style=""text-decoration:underline;"">nder, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, u</span>nder, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.vWrite a narrative (story) about a big climb. Your story might be about char<span style=""font-size:20px;"">acters climbing up, down, over, under, out, through or even away. It might involve overcom</span><em><span style=""font-size:20px;"">ing a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barri</span>er or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down,</em> over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about charac<strong>ters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a</strong> goal. You can use an idea on this page, or you can use your own idea about a big climb.Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</p>
<p>&nbsp;</p>
<ul>
<li>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb.</li>
</ul>",x00166771,678,2020-10-30,12:36:47.9500000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-020,,,P,"<p>&nbsp;</p>
<div class=""tp-question-shortanswer touch-enabled"" style=""box-sizing:border-box;caret-color:#666666;color:#666666;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:16px;font-style:normal;font-variant-caps:normal;font-weight:normal;letter-spacing:normal;orphans:auto;text-align:start;text-indent:0px;text-transform:none;white-space:normal;widows:auto;word-spacing:0px;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;-webkit-text-stroke-width:0px;text-decoration:none;"">
<div class=""ng-scope ng-isolate-scope"" style=""box-sizing:border-box;"">
<div class=""tpRichEditorContainer ng-scope touch-enabled"" style=""box-sizing:border-box;"" tabindex=""-1"">
<div id=""mceu_13"" class=""mce-tinymce mce-container mce-panel"" style=""box-sizing:content-box;margin:0px;padding:0px;border:1px solid rgba(0, 0, 0, 0.2);outline:0px;vertical-align:top;background-color:#f0f0f0;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:relative;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;visibility:hidden;display:block;background-position:initial initial;background-repeat:initial initial;"" tabindex=""-1"">
<div id=""mceu_13-body"" class=""mce-container-body mce-stack-layout"" style=""box-sizing:content-box;margin:0px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:block;background-position:initial initial;background-repeat:initial initial;"">
<div id=""mceu_14"" class=""mce-toolbar-grp mce-container mce-panel mce-stack-layout-item mce-first sticky-toolbar"" style=""box-sizing:content-box;margin:0px;padding:2px 0px;border-width:0px 0px 1px;border-style:solid;border-color:rgba(0, 0, 0, 0.2);outline:0px;vertical-align:top;background-color:#f0f0f0;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:absolute;width:798px;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:block;z-index:10;bottom:auto;top:0px;background-position:initial initial;background-repeat:initial initial;"" tabindex=""-1"">
<div id=""mceu_14-body"" class=""mce-container-body mce-stack-layout"" style=""box-sizing:content-box;margin:0px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:block;background-position:initial initial;background-repeat:initial initial;"">
<div id=""mceu_15"" class=""mce-container mce-toolbar mce-stack-layout-item mce-first mce-last"" style=""box-sizing:content-box;margin:0px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:block;background-position:initial initial;background-repeat:initial initial;"">
<div id=""mceu_15-body"" class=""mce-container-body mce-flow-layout"" style=""box-sizing:content-box;margin:0px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:normal;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:block;background-position:initial initial;background-repeat:initial initial;"">
<div id=""mceu_16"" class=""mce-container mce-flow-layout-item mce-first mce-btn-group"" style=""box-sizing:content-box;margin:2px 0px 0px 2px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;background-position:initial initial;background-repeat:initial initial;"">&nbsp;</div>
<div id=""mceu_17"" class=""mce-container mce-flow-layout-item mce-btn-group"" style=""box-sizing:content-box;margin:2px 0px 0px 3px;padding:0px 0px 0px 3px;border-width:0px 0px 0px 1px;border-left-style:solid;border-left-color:#d9d9d9;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;background-position:initial initial;background-repeat:initial initial;"">&nbsp;</div>
<div id=""mceu_18"" class=""mce-container mce-flow-layout-item mce-btn-group"" style=""box-sizing:content-box;margin:2px 0px 0px 3px;padding:0px 0px 0px 3px;border-width:0px 0px 0px 1px;border-left-style:solid;border-left-color:#d9d9d9;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;background-position:initial initial;background-repeat:initial initial;"">
<div id=""mceu_18-body"" style=""box-sizing:content-box;margin:0px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;background-position:initial initial;background-repeat:initial initial;"">
<div id=""mceu_5"" class=""mce-widget mce-btn mce-menubtn mce-fixed-width mce-listbox mce-first mce-last mce-btn-has-text"" style=""box-sizing:content-box;cursor:inherit;margin:0px;padding:0px;border:1px solid transparent;outline:0px;vertical-align:top;background-color:#f0f0f0;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:rgba(255, 255, 255, 0.74902) 0px 1px 1px;float:none;position:relative;width:auto;height:auto;white-space:nowrap;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;background-position:initial initial;background-repeat:initial initial;"" tabindex=""0""><button id=""mceu_5-open"" style=""box-sizing: border-box; color: #333333; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 14px; font-style: inherit; font-variant-caps: inherit; font-weight: normal; font-stretch: inherit; line-height: 20px; margin: 0px; overflow: visible; text-transform: none; -webkit-appearance: none; cursor: pointer; padding: 4px 20px 4px 8px; border: 0px; outline: 0px; vertical-align: top; background-color: transparent; text-decoration: none; text-shadow: none; float: none; position: relative; width: auto; height: auto; white-space: nowrap; -webkit-tap-highlight-color: transparent; text-align: left; direction: ltr; max-width: none; background-position: initial initial; background-repeat: initial initial;"" tabindex=""-1"" type=""button""><span class=""mce-txt"" style=""box-sizing:content-box;margin:0px;padding:0px;border:0px;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:inherit;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:inherit;text-shadow:none;float:none;position:static;width:90px;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:inherit;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;overflow-x:hidden;text-overflow:ellipsis;background-position:initial initial;background-repeat:initial initial;"">Font Sizes</span></button></div>
</div>
</div>
<div id=""mceu_19"" class=""mce-container mce-flow-layout-item mce-btn-group"" style=""box-sizing:content-box;margin:2px 0px 0px 3px;padding:0px 0px 0px 3px;border-width:0px 0px 0px 1px;border-left-style:solid;border-left-color:#d9d9d9;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;background-position:initial initial;background-repeat:initial initial;"">&nbsp;</div>
<div id=""mceu_20"" class=""mce-container mce-flow-layout-item mce-btn-group"" style=""box-sizing:content-box;margin:2px 0px 0px 3px;padding:0px 0px 0px 3px;border-width:0px 0px 0px 1px;border-left-style:solid;border-left-color:#d9d9d9;outline:0px;vertical-align:top;background-color:transparent;text-decoration:none;color:#333333;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:14px;text-shadow:none;float:none;position:static;width:auto;height:auto;white-space:nowrap;cursor:inherit;-webkit-tap-highlight-color:transparent;line-height:normal;font-weight:normal;text-align:left;direction:ltr;max-width:none;display:inline-block;background-position:initial initial;background-repeat:initial initial;"">&nbsp;</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<p>&nbsp;</p>
<div class=""ng-scope"" style=""box-sizing:border-box;caret-color:#666666;color:#666666;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:16px;font-style:normal;font-variant-caps:normal;font-weight:normal;letter-spacing:normal;orphans:auto;text-align:start;text-indent:0px;text-transform:none;white-space:normal;widows:auto;word-spacing:0px;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;-webkit-text-stroke-width:0px;text-decoration:none;"">
<p class=""ng-scope"" style=""box-sizing:border-box;margin:0px 0px 10px;"">write something to check keys from keyboard :D</p>
<p class=""ng-scope"" style=""box-sizing:border-box;margin:0px 0px 10px;""><strong>zWrite a narrative (sto</strong>ry) <em>about a big climb. Your st</em>ory <span style=""text-decoration:underline;""><em><strong>might be about characters climbing up,</strong> </em></span></p>
<ul style=""caret-color:#666666;color:#666666;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:16px;font-style:normal;font-variant-caps:normal;font-weight:normal;letter-spacing:normal;text-transform:none;white-space:normal;word-spacing:0px;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);text-decoration:none;-webkit-text-size-adjust:100%;-webkit-text-stroke-width:0px;"">
<li>down, over, under, out, through or even away.</li>
<li>It might involve overcoming a barrier or reaching a goal.</li>
</ul>
<ol style=""caret-color:#666666;color:#666666;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:16px;font-style:normal;font-variant-caps:normal;font-weight:normal;letter-spacing:normal;text-transform:none;white-space:normal;word-spacing:0px;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);text-decoration:none;-webkit-text-size-adjust:100%;-webkit-text-stroke-width:0px;"">
<li>You can use an idea on this page,</li>
<li>or you can use your own idea about a big climb</li>
</ol>
</div>
<div class=""ng-scope"" style=""box-sizing:border-box;caret-color:#666666;color:#666666;font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;font-size:16px;font-style:normal;font-variant-caps:normal;font-weight:normal;letter-spacing:normal;orphans:auto;text-align:start;text-indent:0px;text-transform:none;white-space:normal;widows:auto;word-spacing:0px;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;-webkit-text-stroke-width:0px;text-decoration:none;"">
<ul>
<li>You can use an idea on this page,</li>
<li>or you can use your own idea about a big climb.</li>
</ul>
<p>&nbsp;</p>
<p style=""text-align:center;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;font-size:38px;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;"">heading tenth</span></span></span></p>
<p style=""text-align:left;"">&nbsp;</p>
<ol>
<li>You can use an idea on this page,</li>
<li>or you can use</li>
<li>mb</li>
</ol>
<p><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;"">your own idea</span></span></p>
<p><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;""><span style=""font-family:&#39;Helvetica Neue&#39;, Helvetica, Arial, sans-serif;-webkit-tap-highlight-color:rgba(0, 0, 0, 0);-webkit-text-size-adjust:100%;"">your own idea about a big cli&nbsp;</span></span></span></span>about a big cli</p>
</div>",x00165947,111,2020-10-30,12:00:31.0970000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-024,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-012,,,C,,x00165953,0,,
lnb1,7,Writing,2020,7,9,lnb1,LNB1-7-027,,,F,,x00165951,0,2020-11-02,16:10:40.2730000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-001,,,C,,x00165943,0,,
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-015,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-9-019,,,C,,x00166769,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-5-017,,,P,"<p><span style=""font-size:30px;"">Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</span></p>
<p>&nbsp;</p>
<p><em>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</em></p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p><span style=""text-decoration:underline;"">Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a g</span>oal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</p>
<p><strong>Write a narrative (story) about a big climb. Your story might be about characters climbing up, down, over, under, out, through or even away. It might involve overcoming a barrier or reaching a goal. You can use an idea on this page, or you can use your own idea about a big climb</strong></p>
<p>&nbsp;</p>",x00166771,318,2020-10-30,12:39:44.3470000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-021,,,P,"<p>testing for blue background</p>
<p><span style=""font-size:24px;"">testing</span> for <span style=""font-size:18px;"">blue background</span></p>
<p>testing <strong>for blue backgroun</strong>d</p>
<p>testing for <em>blue backgrou</em>nd</p>
<p>testing for blue <span style=""text-decoration:underline;"">background</span></p>
<p><span style=""text-decoration:underline;""><em><strong>testing for blue background</strong></em></span></p>
<ul>
<li>testing for blue background</li>
<li>testing for blue background</li>
</ul>
<ol>
<li>testing for blue background</li>
<li>testing for&nbsp;<em>blue backgrou</em>nd</li>
<li>testing for blue&nbsp;<span style=""text-decoration:underline;"">background</span></li>
</ol>
<p><span style=""text-decoration:underline;"">&nbsp;</span></p>
<p style=""text-align:center;""><span style=""text-decoration:underline;font-size:38px;"">headline eleventh</span></p>
<p>&nbsp;</p>",x00165947,46,2020-10-30,12:11:39.4700000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-025,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-013,,,C,,x00165953,0,,
lnb1,7,Writing,2020,7,9,lnb1,LNB1-7-028,,,F,,x00165951,0,2020-11-04,10:27:34.5770000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-002,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-016,,,C,,x00166771,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-9-020,,,C,,x00166769,0,,
hbw1,,Writing,2020,,9,hbw1,HBW1-5-018,,,P,<p>76567657576576576 text</p>,x00166771,2,2020-10-27,18:49:52.1630000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-022,,,P,"<p>testing <strong>for green background</strong></p>
<p>testing for <em>green background</em></p>
<p><span style=""text-decoration:underline;"">testing for green background</span></p>
<ul>
<li><u>testing for green background</u></li>
<li>testing for green background</li>
</ul>
<ol>
<li>testing for green background</li>
<li>testing for green background</li>
<li>testing for green background</li>
</ol>
<p style=""text-align:center;""><span style=""font-size:50px;"">testing for green background</span></p>
<p>testing for green background&nbsp;background</p>
<p>testing for green background</p>
<p>testing for green background</p>",x00165947,49,2020-10-30,12:16:25.8530000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-026,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-014,,,C,,x00165953,0,,
lnb1,7,Writing,2020,7,9,lnb1,LNB1-7-029,,,F,,x00165951,0,2020-11-02,10:13:43.9370000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-003,,,P,"<p></p>
<ol>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">hh</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">jbkjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">jkhjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">kjgjyg</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">kjhk</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">kjbkjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">bmjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">mjbj898uygg</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">hh</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">jbkjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">jkhjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">kjgjyg</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">kjhk</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">kjbkjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">bmjb</span></span></span></li>
<li style=""text-align: left;""><span style=""text-decoration: underline;""><span style=""font-size: 24px;""><span style=""text-decoration-line: underline;"">mjbj898uygg</span></span></span></li>
</ol>
<p></p>",x00165940,16,2020-10-27,16:58:09.6970000+00:00
